"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"86" "ParticipantTypePatient:SegID1" 0.0615487170978486 0.0215072685577333 4470 2.86176354438638 0.00423248295412666
"87" "ParticipantTypePatient:SegID2" -0.0321531601748459 0.0199805069016674 4470 -1.60922644921299 0.107637450185506
"88" "ParticipantTypePatient:SegID3" -0.0176674882351832 0.0199805069016676 4470 -0.884236236954964 0.37661625763572
"89" "ParticipantTypePatient:SegID4" 0.00566326487453262 0.0267514064600792 4470 0.211699705695244 0.832350969078406
"90" "ParticipantTypePatient:SegID5" 0.00709754539607772 0.0224666817393932 4470 0.31591427156031 0.752082328422505
"91" "ParticipantTypePatient:SegID6" 0.0187191946909916 0.0199805069016676 4470 0.93687286229106 0.348874573548059
"92" "ParticipantTypePatient:SegID7" 0.0162910317306805 0.0206884822810401 4470 0.787444507014916 0.431063451716017
"93" "ParticipantTypePatient:SegID8" -0.0478170044880568 0.0199805069016676 4470 -2.3931827517382 0.0167439301253071
"94" "ParticipantTypePatient:SegID9" -0.0341222102130973 0.0199805069016676 4470 -1.70777500195701 0.0877475359019186
"95" "ParticipantTypePatient:SegID10" -0.0173240315906539 0.0199805069016676 4470 -0.867046650813847 0.385962989455389
"96" "ParticipantTypePatient:SegID11" -0.00427165283564361 0.0199805069016675 4470 -0.213791014245345 0.830719783215907
"97" "ParticipantTypePatient:SegID12" 0.0134018071982117 0.0199805069016676 4470 0.670744103949293 0.502418215450143
"98" "ParticipantTypePatient:SegID13" 0.02038047594442 0.0199805069016677 4470 1.02001796274343 0.307775143249123
"99" "ParticipantTypePatient:SegID14" 0.00923218513498926 0.0206879387082372 4470 0.446259304283096 0.655431564953689
"100" "ParticipantTypePatient:SegID15" -0.0306317534264249 0.0199805069016676 4470 -1.53308189712986 0.125326445876962
"101" "ParticipantTypePatient:SegID16" 0.00671460012365963 0.0206871427124818 4470 0.324578421340339 0.745515349063042
"102" "ParticipantTypePatient:SegID17" 0.00926419835080726 0.0206879387082373 4470 0.447806738093175 0.654314380978514
"103" "ParticipantTypePatient:SegID18" -0.00163480780576287 0.0199805069016676 4470 -0.0818201366866437 0.934793406234031
"104" "ParticipantTypePatient:SegID19" -0.0617273727140227 0.0199805069016676 4470 -3.0893797148295 0.00201807119403026
"105" "ParticipantTypePatient:SegID20" -0.0138392539916172 0.0199805069016676 4470 -0.692637782400913 0.488572874255786
"106" "ParticipantTypePatient:SegID21" 0.0255245822659867 0.0215045032615299 4470 1.18694126321199 0.235313864886427
"107" "ParticipantTypePatient:SegID22" 0.0293470592088445 0.0206882486813542 4470 1.41853762785123 0.156103576252364
"108" "ParticipantTypePatient:SegID23" 0.00927489004351835 0.0206879387082373 4470 0.44832354611653 0.653941439020236
"109" "ParticipantTypePatient:SegID24" 0.00240940074337518 0.0199805069016676 4470 0.120587568435218 0.904023135630027
"110" "ParticipantTypePatient:SegID25" 0.00694455972748986 0.0206871427124818 4470 0.335694485410969 0.737117019362458
"111" "ParticipantTypePatient:SegID26" 0.00599878711051828 0.0215054321152154 4470 0.278942877240493 0.780301566557843
"112" "ParticipantTypePatient:SegID27" -0.0605158992009543 0.0199805069016676 4470 -3.02874694314705 0.00246973121884222
"113" "ParticipantTypePatient:SegID28" -0.0368467413574953 0.0206871427124818 4470 -1.7811421262765 0.074957120924078
