"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"91" "ParticipantTypePatient:SegID4" 0.00285850791091439 0.0393858934513647 4680 0.0725769472373198 0.942145873179935
"92" "ParticipantTypePatient:SegID5" -0.00818936530264247 0.0330764526623309 4680 -0.247588983808077 0.804463296313179
"93" "ParticipantTypePatient:SegID6" 0.025470530348753 0.031661209434484 4680 0.804471174781204 0.421165773411816
"94" "ParticipantTypePatient:SegID7" 0.0321956779036968 0.0316617949055174 4680 1.0168620572451 0.309271620098253
"95" "ParticipantTypePatient:SegID8" 0.00552094418629261 0.0368072123601293 4680 0.149996259762205 0.880774029837573
"96" "ParticipantTypePatient:SegID9" 0.0107984443950416 0.0368132047169764 4680 0.293330734937671 0.769282369210415
"97" "ParticipantTypePatient:SegID10" 0.0542957101686772 0.0294150556494858 4680 1.84584761000193 0.0649774528902715
"98" "ParticipantTypePatient:SegID11" 0.0247401656240381 0.0304576513936338 4680 0.812280806037763 0.416671836097991
"99" "ParticipantTypePatient:SegID12" 0.0285793933213906 0.0294150556494857 4680 0.971590659625024 0.331304442688168
"100" "ParticipantTypePatient:SegID13" 0.0751357257211232 0.0294150556494858 4680 2.55432886534201 0.0106706660101635
"101" "ParticipantTypePatient:SegID14" 0.0290028660209727 0.0294150556494858 4680 0.985987120560816 0.324190404005263
"102" "ParticipantTypePatient:SegID15" -0.0127648909010877 0.0294150556494857 4680 -0.433957734202379 0.664339137145492
"103" "ParticipantTypePatient:SegID16" 0.0899430669635886 0.0294150556494858 4680 3.0577221418638 0.00224286275532873
"104" "ParticipantTypePatient:SegID17" -0.0122070511227992 0.0294150556494859 4680 -0.41499330371019 0.678165827937455
"105" "ParticipantTypePatient:SegID18" 0.0253047500296095 0.030456910790847 4680 0.830837710475029 0.406107699590628
"106" "ParticipantTypePatient:SegID19" 0.0374065413079348 0.0294150556494858 4680 1.27168011353359 0.203549990141114
"107" "ParticipantTypePatient:SegID20" 0.017783122850289 0.0304554233185281 4680 0.583906605542742 0.559311289674671
"108" "ParticipantTypePatient:SegID21" 0.00914831492157714 0.0304569107908474 4680 0.300369101265723 0.763908971135181
"109" "ParticipantTypePatient:SegID22" 0.0251817670402991 0.0294150556494858 4680 0.856084290316114 0.391994985904255
"110" "ParticipantTypePatient:SegID23" -0.0545060112607259 0.0294150556494857 4680 -1.85299704716618 0.0639456869010832
"111" "ParticipantTypePatient:SegID24" -0.0138915043687109 0.0294150556494858 4680 -0.472258306570761 0.636764445735495
"112" "ParticipantTypePatient:SegID25" 0.00281717453907372 0.0316586488577427 4680 0.0889859371994246 0.929096893855969
"113" "ParticipantTypePatient:SegID26" -0.0116533540154994 0.0304573453746976 4680 -0.38261226880201 0.702024647068033
"114" "ParticipantTypePatient:SegID27" 0.00226453179555388 0.0304569107908473 4680 0.0743519856989042 0.940733490531015
